hip_id,name,ra,dec,mag,parallax,distance_pc,bv
35347,,109.51764692277077,-43.98680977047111,5.86,5.184239022270688,192.89234074743754,-0.117
35350,,109.52303150106083,16.540225963939488,3.58,32.60681934596957,30.668431329951446,0.106
35363,,109.5765819812565,-36.73392598793727,4.65,3.4962371365090803,286.02178884195456,-0.099
35384,,109.63323124043039,49.46477347998145,5,8.459966921224325,118.20377187187395,0.087
35393,,109.63958081401043,-39.21024168600643,5.24,7.357855467722802,135.9091659773377,0.026
35406,,109.65904939773304,-36.74270805284856,5.11,2.9923176434191263,334.18911999508356,-0.170
35412,,109.66823156630946,-24.55868316646098,4.88,0.8549491665900713,1169.660184579696,-0.160
35415,,109.67701191823133,-24.954363523193937,4.37,0.5764975612258223,1734.6127152275772,-0.132
35509,,109.94879428626231,7.142685690692131,5.91,18.488136075804046,54.088740795711075,0.537
35564,,110.08899229217056,-52.310875031037234,5.5,28.63399680808338,34.92352138971042,0.483
35589,,110.1616279889924,-52.08592075856836,5.38,6.264557161313458,159.62820264063728,-0.069
35611,,110.22879344946688,-26.963810933587805,6,1.5391461084435258,649.7108978245465,-0.172
35615,,110.24280046658323,-14.36049219311691,5.59,5.362992619342297,186.46305728510166,0.971
35626,,110.26798500270523,-25.891588447145228,5.87,4.628130141242328,216.06998279689046,1.604
35643,,110.32261084926786,45.22822210811901,5.74,26.985499137149286,37.05693917009529,0.342
35699,,110.486637288396,20.443552830396566,5.09,7.681236482047807,130.1873731315458,1.528
35710,,110.51036820293027,36.76048256552653,5.12,12.645068274950583,79.08221436660514,1.082
35712,,110.51450444514495,0.1771137273701287,5.99,1.8329499478533178,545.5686344142471,-0.069
35727,,110.55636700315657,-19.016629889873656,4.94,5.465724930604307,182.95834728174603,-0.039
35749,,110.6057382329205,-5.982867319045676,5.83,3.893894860113401,256.8122756069683,0.352
35785,,110.71688681783581,55.281255279967354,5.8,5.114004175245365,195.54149072473547,-0.078
35795,,110.75286395183456,-31.923756381646463,5.4,2.525671639444549,395.9342870951832,-0.161
35846,,110.86846996683013,25.050402029246932,5.04,18.17739481732188,55.01338393371226,0.902
35848,,110.8709355961399,-27.834313532047258,5.37,4.784275253128197,209.0180742310239,1.539
35855,,110.88286358205654,-32.20204209491243,5.41,2.539551827308966,393.7702665669356,-0.169
35907,,111.03525758000454,40.67229542012797,5.23,3.217504194825833,310.7999055939478,1.249
35941,,111.1394568500322,27.63792298993456,5.77,14.981916653795876,66.74713410227363,0.368
35951,,111.16742414254405,-16.201564997545837,5.18,3.278166939804522,305.0485281447046,-0.035
35957,,111.18261488485388,-31.80886383982133,5.35,5.10346687033126,195.94523201736612,1.071
35984,,111.2379018175977,51.88710715182441,5.8,3.2666292827154773,306.12595230540575,1.610
35987,,111.24234607414148,11.669454120395095,5.37,10.979602986329592,91.07797442631332,0.105
35998,,111.28371909535964,-13.751979069874476,5.79,26.814284885857052,37.29355469507377,0.432
36024,,111.3552388181545,-25.217765262362363,5.79,2.232914281218447,447.8452255920565,-0.103
36039,,111.40805891665264,-79.09416803491953,5.54,7.187433194602158,139.1317279652785,1.281
36041,,111.4120613782976,9.27605302615197,4.99,3.990758527013003,250.57892960225746,0.991
36046,Propus,111.43103524485525,27.797701341122824,3.78,24.020129776646378,41.63174842511684,1.024
36055,,111.46331684094133,-5.77497299759698,5.98,1.72888688106711,578.406841390789,0.901
36114,,111.59099564030569,-51.01845169716014,5.09,5.371602989688122,186.16416773907196,1.038
36143,,111.67689626356733,-34.140668658460875,5.9,2.963975723146305,337.3846797026006,-0.153
36145,,111.67848159618472,49.21131032413723,4.61,11.902141476529932,84.01849381238827,-0.001
36168,,111.74781219120358,-23.086006893602182,5.65,1.791948567737907,558.0517309502721,-0.134
36186,,111.78328080854371,-17.864856445621726,5.6,11.11271402597846,89.98701826235029,0.314
36238,,111.93455265828278,21.444740945380808,5.2,30.806744651221553,32.46042421299285,0.455
36258,,111.99645593897063,-29.155882153319496,5.55,4.41941007671959,226.27454403196575,-0.048
36265,,112.00863127048596,6.941776685024152,5.22,10.217159086630694,97.87456488844487,0.221
36362,,112.27042928921763,-31.456195781261332,5.78,2.9027319006649828,344.5030523731494,-0.185
36363,,112.27361683863,-38.81199940733588,5.41,5.0842661856661255,196.68521739071437,-0.148
36377,,112.30725962073404,-43.300592607109294,3.25,17.023374330493326,58.74276042962516,1.509
36388,,112.32773423521601,-1.90537414668431,5.6,3.9899551770421695,250.6293819424105,1.493
36393,,112.33499918996836,28.118041714732566,5.07,18.5038034095918,54.04294338112298,0.120
36396,,112.34209294269067,-10.326684004259068,5.75,2.6343996676191064,379.59312411535905,1.616
36425,,112.44909255645561,12.006478158198602,4.55,5.5409286072712485,180.47516416070047,1.276
36431,,112.46420423729673,-23.024271665481557,4.85,0.753483780667761,1327.1685810061745,0.243
36439,,112.4839174979886,49.672091036241135,5.35,49.01447010490516,20.402138345262337,0.470
36444,,112.49867426916161,-52.65091694455081,5.87,9.236019862100068,108.27174637242734,1.010
36496,,112.62892400380903,-54.3992426873238,5.95,6.567086002056995,152.27453998421402,1.585
36514,,112.67744619582737,-30.962275845942536,4.65,2.399903285007338,416.6834581406652,0.904
36547,,112.76849327167622,82.41128209857068,4.92,6.554870064107842,152.558325370269,1.633
36616,,112.95186858704972,17.085709082339218,5.45,11.329768566997604,88.26305622101518,1.126
36640,,113.02359835146886,-8.882072210623937,5.9,34.88318402291259,28.667107891961994,0.540
36641,,113.02477731370873,1.9144758190703068,5.24,3.9895953991143713,250.65198346227905,0.230
36723,,113.29853644107415,3.290568943888781,5.59,23.148827216482314,43.198732732688285,0.321
36732,,113.33163325735796,-19.412837751011754,5.64,10.980103632256725,91.07382165886456,1.121
36778,,113.46263226323062,-36.33836548445764,5.42,2.5768671203991222,388.0681281870341,-0.078
36795,,113.51305933466953,-22.295859581656373,4.44,38.137893650882255,26.220640530231975,0.521
36812,,113.56620789808761,3.3717007427248733,5.83,4.602972019764442,217.2509404154873,-0.018
36817,,113.57714652444852,-23.473668477204402,5.06,32.74665360195458,30.537471466712315,0.468
36848,,113.64474391633894,-27.011957075035536,5.78,9.840501576705114,101.6208363166412,1.045
36942,,113.91567278454689,-52.53388739025798,4.93,7.807806098127403,128.07695112201063,1.373
36962,,113.98046139731666,26.89527337662016,4.06,12.876056855002979,77.66352783782956,1.540
36981,,114.01618865049196,-14.492769508558986,5.66,2.0401044546840366,490.17098007115334,-0.067
37023,,114.13162956341513,46.18013983463598,5.66,5.534500038256894,180.6847941254966,1.560
37031,,114.14411698435494,5.862294878152529,5.89,24.0803149594794,41.527696032328784,0.602
37036,,114.17094973342255,-19.702323468770643,5.69,1.572382967149345,635.9773801244821,-0.165
37043,,114.18295516150712,-48.83016147526714,5.69,6.97103061286832,143.4508117284737,-0.037
37046,,114.19589145807203,55.754895022482756,5.93,11.719775608608765,85.32586573291127,1.123
37088,,114.31924461091482,-4.110906083011692,5.14,15.797369621028091,63.30167768366238,0.442
37140,,114.47414189348319,48.77371882021426,5.93,12.330015248710902,81.10290050975806,0.221
37173,,114.57517953757045,-25.364834519027706,4.69,4.854173407282387,206.00829762277712,-0.100
37174,,114.57584255203928,-48.60140948568053,5.68,1.2142443576662512,823.5574608079515,0.683
37204,,114.63714195235866,35.04867321016843,5.58,9.958333056886747,100.41841282948894,0.921
37229,Markab,114.70770724641433,-26.803750887424282,3.8,8.305822243815244,120.39747187518117,-0.159
37265,Jishui,114.79118942273922,34.583839079832245,4.89,19.333780371008984,51.72294196015078,0.413
37297,,114.86379375953553,-38.30795199266816,4.84,5.157556531638598,193.89026448194682,-0.189
37300,,114.86916409899563,17.67451650749862,5.04,5.108260080960104,195.76137161208297,1.616
37329,,114.94942110103182,-38.260610058823666,5.76,2.3923270788240045,418.0030435017145,-0.071
37345,,114.99162490792065,-37.57944432394857,5.99,1.911012220727793,523.2828912099569,-0.040
37364,,115.05634905079734,-19.660803606020586,5.92,4.603642649614709,217.21929265810684,1.158
37369,,115.06099452967095,38.344495083672236,5.77,3.2400041844541296,308.64157669860487,1.654
37379,,115.0967001776586,-15.264042654561065,4.98,4.691481310896201,213.15229321652626,1.543
37391,,115.12380824413003,87.0199584907372,5.05,6.151778617800259,162.55461422270395,1.604
